trial_id,vignette_id,seed,diagnostic_pair,evidence_level,information_quality,feature_ids,evidence_score,ground_truth_label,forced_choice_accuracy_applicable,expected_more_information_needed,expected_confidence_band,prompt_id,variant_type,option_A,option_B,expected_response_format,expected_choice_value,vignette_text,prompt_text
T_ATNCD_DRCI_S03_05_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S03_05,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_AT_NCD,conflicting,ATNCD03;ATNCD04;ATNCD19;DRCI02;DRCI03;DRCI14;C01,0,AT_NCD,True,True,low_to_moderate,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,A,"A 73-year-old patient has repeated memory lapses and mildly impaired delayed recall, with symptoms described as slowly progressive. The patient also has persistent low mood, loss of interest, and sleep-related fluctuation in concentration. The available history does not clearly separate cognitive progression from mood severity.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 73-year-old patient has repeated memory lapses and mildly impaired delayed recall, with symptoms described as slowly progressive. The patient also has persistent low mood, loss of interest, and sleep-related fluctuation in concentration. The available history does not clearly separate cognitive progression from mood severity.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S03_05_P02_BA_letters_DRCI_first,ATNCD_DRCI_S03_05,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_AT_NCD,conflicting,ATNCD03;ATNCD04;ATNCD19;DRCI02;DRCI03;DRCI14;C01,0,AT_NCD,True,True,low_to_moderate,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,B,"A 73-year-old patient has repeated memory lapses and mildly impaired delayed recall, with symptoms described as slowly progressive. The patient also has persistent low mood, loss of interest, and sleep-related fluctuation in concentration. The available history does not clearly separate cognitive progression from mood severity.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 73-year-old patient has repeated memory lapses and mildly impaired delayed recall, with symptoms described as slowly progressive. The patient also has persistent low mood, loss of interest, and sleep-related fluctuation in concentration. The available history does not clearly separate cognitive progression from mood severity.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S03_05_P03_named_options_ATNCD_first,ATNCD_DRCI_S03_05,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_AT_NCD,conflicting,ATNCD03;ATNCD04;ATNCD19;DRCI02;DRCI03;DRCI14;C01,0,AT_NCD,True,True,low_to_moderate,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Probable Alzheimer-type neurocognitive disorder,"A 73-year-old patient has repeated memory lapses and mildly impaired delayed recall, with symptoms described as slowly progressive. The patient also has persistent low mood, loss of interest, and sleep-related fluctuation in concentration. The available history does not clearly separate cognitive progression from mood severity.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 73-year-old patient has repeated memory lapses and mildly impaired delayed recall, with symptoms described as slowly progressive. The patient also has persistent low mood, loss of interest, and sleep-related fluctuation in concentration. The available history does not clearly separate cognitive progression from mood severity.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S03_06_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S03_06,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_AT_NCD,missing,ATNCD03;ATNCD14;ATNCD16;M01;M02;M03;M04,4,AT_NCD,True,True,low_to_moderate,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,A,"A 72-year-old patient has repeated memory complaints and difficulty learning a new medication routine, and relatives reportedly noticed some decline. However, no informant is present at the visit, no objective cognitive testing has been performed, onset and progression are unclear, and daily-function status is not documented.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 72-year-old patient has repeated memory complaints and difficulty learning a new medication routine, and relatives reportedly noticed some decline. However, no informant is present at the visit, no objective cognitive testing has been performed, onset and progression are unclear, and daily-function status is not documented.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S03_06_P02_BA_letters_DRCI_first,ATNCD_DRCI_S03_06,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_AT_NCD,missing,ATNCD03;ATNCD14;ATNCD16;M01;M02;M03;M04,4,AT_NCD,True,True,low_to_moderate,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,B,"A 72-year-old patient has repeated memory complaints and difficulty learning a new medication routine, and relatives reportedly noticed some decline. However, no informant is present at the visit, no objective cognitive testing has been performed, onset and progression are unclear, and daily-function status is not documented.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 72-year-old patient has repeated memory complaints and difficulty learning a new medication routine, and relatives reportedly noticed some decline. However, no informant is present at the visit, no objective cognitive testing has been performed, onset and progression are unclear, and daily-function status is not documented.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S03_06_P03_named_options_ATNCD_first,ATNCD_DRCI_S03_06,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_AT_NCD,missing,ATNCD03;ATNCD14;ATNCD16;M01;M02;M03;M04,4,AT_NCD,True,True,low_to_moderate,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Probable Alzheimer-type neurocognitive disorder,"A 72-year-old patient has repeated memory complaints and difficulty learning a new medication routine, and relatives reportedly noticed some decline. However, no informant is present at the visit, no objective cognitive testing has been performed, onset and progression are unclear, and daily-function status is not documented.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 72-year-old patient has repeated memory complaints and difficulty learning a new medication routine, and relatives reportedly noticed some decline. However, no informant is present at the visit, no objective cognitive testing has been performed, onset and progression are unclear, and daily-function status is not documented.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S03_07_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S03_07,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,clear,N01;N04;DRCI04;DRCI05;ATNCD03;N03,-2,underdetermined,False,True,low,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,underdetermined,"A 74-year-old patient reports mild forgetfulness, fatigue, and high distress about memory lapses. There are occasional repeated questions, but the patient remains independent with spouse support. No clear pattern of amnestic storage failure or mood-driven fluctuation is documented.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 74-year-old patient reports mild forgetfulness, fatigue, and high distress about memory lapses. There are occasional repeated questions, but the patient remains independent with spouse support. No clear pattern of amnestic storage failure or mood-driven fluctuation is documented.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S03_07_P02_BA_letters_DRCI_first,ATNCD_DRCI_S03_07,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,clear,N01;N04;DRCI04;DRCI05;ATNCD03;N03,-2,underdetermined,False,True,low,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,underdetermined,"A 74-year-old patient reports mild forgetfulness, fatigue, and high distress about memory lapses. There are occasional repeated questions, but the patient remains independent with spouse support. No clear pattern of amnestic storage failure or mood-driven fluctuation is documented.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 74-year-old patient reports mild forgetfulness, fatigue, and high distress about memory lapses. There are occasional repeated questions, but the patient remains independent with spouse support. No clear pattern of amnestic storage failure or mood-driven fluctuation is documented.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S03_07_P03_named_options_ATNCD_first,ATNCD_DRCI_S03_07,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,clear,N01;N04;DRCI04;DRCI05;ATNCD03;N03,-2,underdetermined,False,True,low,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,underdetermined,"A 74-year-old patient reports mild forgetfulness, fatigue, and high distress about memory lapses. There are occasional repeated questions, but the patient remains independent with spouse support. No clear pattern of amnestic storage failure or mood-driven fluctuation is documented.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 74-year-old patient reports mild forgetfulness, fatigue, and high distress about memory lapses. There are occasional repeated questions, but the patient remains independent with spouse support. No clear pattern of amnestic storage failure or mood-driven fluctuation is documented.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S03_08_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S03_08,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,conflicting,ATNCD02;ATNCD03;DRCI02;DRCI03;DRCI05;DRCI06;C02;C10,-4,underdetermined,False,True,low,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,underdetermined,"A 75-year-old patient has family-noted forgetfulness and repeated questions, but also a first depressive episode after age 70 with low mood, anhedonia, and high distress about cognitive failure. Performance varies with effort. Functional decline and longitudinal course are not clear.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 75-year-old patient has family-noted forgetfulness and repeated questions, but also a first depressive episode after age 70 with low mood, anhedonia, and high distress about cognitive failure. Performance varies with effort. Functional decline and longitudinal course are not clear.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S03_08_P02_BA_letters_DRCI_first,ATNCD_DRCI_S03_08,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,conflicting,ATNCD02;ATNCD03;DRCI02;DRCI03;DRCI05;DRCI06;C02;C10,-4,underdetermined,False,True,low,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,underdetermined,"A 75-year-old patient has family-noted forgetfulness and repeated questions, but also a first depressive episode after age 70 with low mood, anhedonia, and high distress about cognitive failure. Performance varies with effort. Functional decline and longitudinal course are not clear.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 75-year-old patient has family-noted forgetfulness and repeated questions, but also a first depressive episode after age 70 with low mood, anhedonia, and high distress about cognitive failure. Performance varies with effort. Functional decline and longitudinal course are not clear.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S03_08_P03_named_options_ATNCD_first,ATNCD_DRCI_S03_08,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,conflicting,ATNCD02;ATNCD03;DRCI02;DRCI03;DRCI05;DRCI06;C02;C10,-4,underdetermined,False,True,low,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,underdetermined,"A 75-year-old patient has family-noted forgetfulness and repeated questions, but also a first depressive episode after age 70 with low mood, anhedonia, and high distress about cognitive failure. Performance varies with effort. Functional decline and longitudinal course are not clear.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 75-year-old patient has family-noted forgetfulness and repeated questions, but also a first depressive episode after age 70 with low mood, anhedonia, and high distress about cognitive failure. Performance varies with effort. Functional decline and longitudinal course are not clear.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S03_09_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S03_09,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,missing,N04;N10;M01;M02;M03;M04;M05;M06,0,underdetermined,False,True,very_low,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,underdetermined,"A 72-year-old patient presents with mild memory concerns and health-related anxiety. No collateral history is available, no objective testing has been performed, the time course and functional status are unclear, mood has not been formally assessed, and medication effects have not been reviewed.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 72-year-old patient presents with mild memory concerns and health-related anxiety. No collateral history is available, no objective testing has been performed, the time course and functional status are unclear, mood has not been formally assessed, and medication effects have not been reviewed.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S03_09_P02_BA_letters_DRCI_first,ATNCD_DRCI_S03_09,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,missing,N04;N10;M01;M02;M03;M04;M05;M06,0,underdetermined,False,True,very_low,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,underdetermined,"A 72-year-old patient presents with mild memory concerns and health-related anxiety. No collateral history is available, no objective testing has been performed, the time course and functional status are unclear, mood has not been formally assessed, and medication effects have not been reviewed.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 72-year-old patient presents with mild memory concerns and health-related anxiety. No collateral history is available, no objective testing has been performed, the time course and functional status are unclear, mood has not been formally assessed, and medication effects have not been reviewed.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S03_09_P03_named_options_ATNCD_first,ATNCD_DRCI_S03_09,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,missing,N04;N10;M01;M02;M03;M04;M05;M06,0,underdetermined,False,True,very_low,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,underdetermined,"A 72-year-old patient presents with mild memory concerns and health-related anxiety. No collateral history is available, no objective testing has been performed, the time course and functional status are unclear, mood has not been formally assessed, and medication effects have not been reviewed.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 72-year-old patient presents with mild memory concerns and health-related anxiety. No collateral history is available, no objective testing has been performed, the time course and functional status are unclear, mood has not been formally assessed, and medication effects have not been reviewed.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S03_10_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S03_10,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,clear,DRCI01;DRCI02;DRCI03;DRCI06;DRCI08;DRCI16,-11,DRCI,True,False,moderate,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,B,"A 70-year-old patient reports that memory and concentration problems began during a depressive episode. Low mood and anhedonia are prominent. Attention and concentration problems dominate, performance varies with effort, and daily activities are largely preserved when mood symptoms are controlled.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 70-year-old patient reports that memory and concentration problems began during a depressive episode. Low mood and anhedonia are prominent. Attention and concentration problems dominate, performance varies with effort, and daily activities are largely preserved when mood symptoms are controlled.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S03_10_P02_BA_letters_DRCI_first,ATNCD_DRCI_S03_10,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,clear,DRCI01;DRCI02;DRCI03;DRCI06;DRCI08;DRCI16,-11,DRCI,True,False,moderate,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,A,"A 70-year-old patient reports that memory and concentration problems began during a depressive episode. Low mood and anhedonia are prominent. Attention and concentration problems dominate, performance varies with effort, and daily activities are largely preserved when mood symptoms are controlled.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 70-year-old patient reports that memory and concentration problems began during a depressive episode. Low mood and anhedonia are prominent. Attention and concentration problems dominate, performance varies with effort, and daily activities are largely preserved when mood symptoms are controlled.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S03_10_P03_named_options_ATNCD_first,ATNCD_DRCI_S03_10,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,clear,DRCI01;DRCI02;DRCI03;DRCI06;DRCI08;DRCI16,-11,DRCI,True,False,moderate,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Depression-related cognitive impairment,"A 70-year-old patient reports that memory and concentration problems began during a depressive episode. Low mood and anhedonia are prominent. Attention and concentration problems dominate, performance varies with effort, and daily activities are largely preserved when mood symptoms are controlled.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 70-year-old patient reports that memory and concentration problems began during a depressive episode. Low mood and anhedonia are prominent. Attention and concentration problems dominate, performance varies with effort, and daily activities are largely preserved when mood symptoms are controlled.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S03_11_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S03_11,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,conflicting,DRCI01;DRCI02;DRCI06;DRCI08;DRCI16;ATNCD03;ATNCD14;C02,-6,DRCI,True,True,low_to_moderate,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,B,"A 71-year-old patient reports cognitive symptoms that began with low mood and poor concentration. Performance varies with effort and daily activities are mostly intact. A relative nevertheless reports repeated questions and some decline noticed at home, so the clinical picture is mixed.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 71-year-old patient reports cognitive symptoms that began with low mood and poor concentration. Performance varies with effort and daily activities are mostly intact. A relative nevertheless reports repeated questions and some decline noticed at home, so the clinical picture is mixed.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S03_11_P02_BA_letters_DRCI_first,ATNCD_DRCI_S03_11,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,conflicting,DRCI01;DRCI02;DRCI06;DRCI08;DRCI16;ATNCD03;ATNCD14;C02,-6,DRCI,True,True,low_to_moderate,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,A,"A 71-year-old patient reports cognitive symptoms that began with low mood and poor concentration. Performance varies with effort and daily activities are mostly intact. A relative nevertheless reports repeated questions and some decline noticed at home, so the clinical picture is mixed.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 71-year-old patient reports cognitive symptoms that began with low mood and poor concentration. Performance varies with effort and daily activities are mostly intact. A relative nevertheless reports repeated questions and some decline noticed at home, so the clinical picture is mixed.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S03_11_P03_named_options_ATNCD_first,ATNCD_DRCI_S03_11,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,conflicting,DRCI01;DRCI02;DRCI06;DRCI08;DRCI16;ATNCD03;ATNCD14;C02,-6,DRCI,True,True,low_to_moderate,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Depression-related cognitive impairment,"A 71-year-old patient reports cognitive symptoms that began with low mood and poor concentration. Performance varies with effort and daily activities are mostly intact. A relative nevertheless reports repeated questions and some decline noticed at home, so the clinical picture is mixed.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 71-year-old patient reports cognitive symptoms that began with low mood and poor concentration. Performance varies with effort and daily activities are mostly intact. A relative nevertheless reports repeated questions and some decline noticed at home, so the clinical picture is mixed.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
