trial_id,vignette_id_x,seed,diagnostic_pair,evidence_level,information_quality,feature_ids,evidence_score,ground_truth_label,forced_choice_accuracy_applicable,expected_more_information_needed,expected_confidence_band,prompt_id,variant_type,option_A,option_B,expected_response_format,expected_choice_value,vignette_text,prompt_text,vignette_id_y,model,temperature,max_output_tokens,run_timestamp,call_started_at,status,response_id,output_text,latency_seconds,parsed_ok,diagnosis,confidence,more_information_needed,parse_error,chosen_label,choice_correct,more_info_correct,confidence_prob
T_ATNCD_DRCI_S03_03_P03_named_options_ATNCD_first,ATNCD_DRCI_S03_03,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_AT_NCD,missing,ATNCD01;ATNCD03;ATNCD06;ATNCD19;M02;M05;M08,7,AT_NCD,True,True,moderate,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Probable Alzheimer-type neurocognitive disorder,"A 74-year-old patient has a history that suggests steadily progressive memory problems, including repeated forgetting of recent conversations and increasing help needed with medications. No formal cognitive testing, structured mood assessment, or brain imaging has been completed.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 74-year-old patient has a history that suggests steadily progressive memory problems, including repeated forgetting of recent conversations and increasing help needed with medications. No formal cognitive testing, structured mood assessment, or brain imaging has been completed.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S03_03,gpt-4.1-nano,0,300,20260502_171253,2026-05-02T17:14:36.092363,ok,resp_01e0a44349872a930069f630fc2bf0819eb6486ac09a079d9e,"{""diagnosis"":""A"",""confidence"":70,""more_information_needed"":true}",0.595,True,A,70.0,True,,AT_NCD,True,True,0.7
T_ATNCD_DRCI_S03_04_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S03_04,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_AT_NCD,clear,ATNCD03;ATNCD04;ATNCD14;ATNCD19;N01;ATNCD18,7,AT_NCD,True,False,moderate,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,A,"A 73-year-old patient has repeated recent-memory lapses noticed more by family than by the patient. Cognitive screening shows reduced delayed recall. Symptoms are described as slowly progressive rather than fluctuating, and there is no prominent current depressed mood or anhedonia.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 73-year-old patient has repeated recent-memory lapses noticed more by family than by the patient. Cognitive screening shows reduced delayed recall. Symptoms are described as slowly progressive rather than fluctuating, and there is no prominent current depressed mood or anhedonia.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S03_04,gpt-4.1-nano,0,300,20260502_171253,2026-05-02T17:14:36.889496,ok,resp_0b0f99ba5fefb74f0069f630fcf5c0819481b04100ef02bd85,"{""diagnosis"":""A"",""confidence"":85,""more_information_needed"":false}",0.818,True,A,85.0,False,,AT_NCD,True,True,0.85
T_ATNCD_DRCI_S03_04_P02_BA_letters_DRCI_first,ATNCD_DRCI_S03_04,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_AT_NCD,clear,ATNCD03;ATNCD04;ATNCD14;ATNCD19;N01;ATNCD18,7,AT_NCD,True,False,moderate,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,B,"A 73-year-old patient has repeated recent-memory lapses noticed more by family than by the patient. Cognitive screening shows reduced delayed recall. Symptoms are described as slowly progressive rather than fluctuating, and there is no prominent current depressed mood or anhedonia.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 73-year-old patient has repeated recent-memory lapses noticed more by family than by the patient. Cognitive screening shows reduced delayed recall. Symptoms are described as slowly progressive rather than fluctuating, and there is no prominent current depressed mood or anhedonia.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S03_04,gpt-4.1-nano,0,300,20260502_171253,2026-05-02T17:14:37.909403,ok,resp_0e946f520e04dca50069f630fe06348190b971082b66bb6db0,"{""diagnosis"":""B"",""confidence"":85,""more_information_needed"":false}",1.114,True,B,85.0,False,,AT_NCD,True,True,0.85
T_ATNCD_DRCI_S03_04_P03_named_options_ATNCD_first,ATNCD_DRCI_S03_04,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_AT_NCD,clear,ATNCD03;ATNCD04;ATNCD14;ATNCD19;N01;ATNCD18,7,AT_NCD,True,False,moderate,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Probable Alzheimer-type neurocognitive disorder,"A 73-year-old patient has repeated recent-memory lapses noticed more by family than by the patient. Cognitive screening shows reduced delayed recall. Symptoms are described as slowly progressive rather than fluctuating, and there is no prominent current depressed mood or anhedonia.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 73-year-old patient has repeated recent-memory lapses noticed more by family than by the patient. Cognitive screening shows reduced delayed recall. Symptoms are described as slowly progressive rather than fluctuating, and there is no prominent current depressed mood or anhedonia.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S03_04,gpt-4.1-nano,0,300,20260502_171253,2026-05-02T17:14:39.224830,ok,resp_01bb23de7eabbfbc0069f630ff4d948197b0431fe22cc5a738,"{""diagnosis"":""A"",""confidence"":85,""more_information_needed"":false}",0.706,True,A,85.0,False,,AT_NCD,True,True,0.85
T_ATNCD_DRCI_S03_05_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S03_05,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_AT_NCD,conflicting,ATNCD03;ATNCD04;ATNCD19;DRCI02;DRCI03;DRCI14;C01,0,AT_NCD,True,True,low_to_moderate,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,A,"A 73-year-old patient has repeated memory lapses and mildly impaired delayed recall, with symptoms described as slowly progressive. The patient also has persistent low mood, loss of interest, and sleep-related fluctuation in concentration. The available history does not clearly separate cognitive progression from mood severity.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 73-year-old patient has repeated memory lapses and mildly impaired delayed recall, with symptoms described as slowly progressive. The patient also has persistent low mood, loss of interest, and sleep-related fluctuation in concentration. The available history does not clearly separate cognitive progression from mood severity.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S03_05,gpt-4.1-nano,0,300,20260502_171253,2026-05-02T17:14:40.132956,ok,resp_0b439e5ffcf808a60069f63100374481a28235ca3be0fdef74,"{""diagnosis"":""B"",""confidence"":70,""more_information_needed"":true}",0.921,True,B,70.0,True,,DRCI,False,True,0.7
T_ATNCD_DRCI_S03_05_P02_BA_letters_DRCI_first,ATNCD_DRCI_S03_05,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_AT_NCD,conflicting,ATNCD03;ATNCD04;ATNCD19;DRCI02;DRCI03;DRCI14;C01,0,AT_NCD,True,True,low_to_moderate,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,B,"A 73-year-old patient has repeated memory lapses and mildly impaired delayed recall, with symptoms described as slowly progressive. The patient also has persistent low mood, loss of interest, and sleep-related fluctuation in concentration. The available history does not clearly separate cognitive progression from mood severity.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 73-year-old patient has repeated memory lapses and mildly impaired delayed recall, with symptoms described as slowly progressive. The patient also has persistent low mood, loss of interest, and sleep-related fluctuation in concentration. The available history does not clearly separate cognitive progression from mood severity.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S03_05,gpt-4.1-nano,0,300,20260502_171253,2026-05-02T17:14:41.255539,ok,resp_0514d73d480187ed0069f6310155d881a399bb767eb918dab0,"{""diagnosis"":""A"",""confidence"":70,""more_information_needed"":true}",0.784,True,A,70.0,True,,DRCI,False,True,0.7
T_ATNCD_DRCI_S03_05_P03_named_options_ATNCD_first,ATNCD_DRCI_S03_05,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_AT_NCD,conflicting,ATNCD03;ATNCD04;ATNCD19;DRCI02;DRCI03;DRCI14;C01,0,AT_NCD,True,True,low_to_moderate,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Probable Alzheimer-type neurocognitive disorder,"A 73-year-old patient has repeated memory lapses and mildly impaired delayed recall, with symptoms described as slowly progressive. The patient also has persistent low mood, loss of interest, and sleep-related fluctuation in concentration. The available history does not clearly separate cognitive progression from mood severity.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 73-year-old patient has repeated memory lapses and mildly impaired delayed recall, with symptoms described as slowly progressive. The patient also has persistent low mood, loss of interest, and sleep-related fluctuation in concentration. The available history does not clearly separate cognitive progression from mood severity.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S03_05,gpt-4.1-nano,0,300,20260502_171253,2026-05-02T17:14:42.241713,ok,resp_0aa3b8cc632bda3e0069f63102544c8191a330701186211220,"{""diagnosis"":""A"",""confidence"":70,""more_information_needed"":true}",1.246,True,A,70.0,True,,AT_NCD,True,True,0.7
T_ATNCD_DRCI_S03_06_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S03_06,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_AT_NCD,missing,ATNCD03;ATNCD14;ATNCD16;M01;M02;M03;M04,4,AT_NCD,True,True,low_to_moderate,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,A,"A 72-year-old patient has repeated memory complaints and difficulty learning a new medication routine, and relatives reportedly noticed some decline. However, no informant is present at the visit, no objective cognitive testing has been performed, onset and progression are unclear, and daily-function status is not documented.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 72-year-old patient has repeated memory complaints and difficulty learning a new medication routine, and relatives reportedly noticed some decline. However, no informant is present at the visit, no objective cognitive testing has been performed, onset and progression are unclear, and daily-function status is not documented.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S03_06,gpt-4.1-nano,0,300,20260502_171253,2026-05-02T17:14:43.689870,ok,resp_0ec76c0e81d9a5500069f63103c834819696b43ceaf697dad2,"{""diagnosis"":""A"",""confidence"":70,""more_information_needed"":true}",0.914,True,A,70.0,True,,AT_NCD,True,True,0.7
T_ATNCD_DRCI_S03_06_P02_BA_letters_DRCI_first,ATNCD_DRCI_S03_06,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_AT_NCD,missing,ATNCD03;ATNCD14;ATNCD16;M01;M02;M03;M04,4,AT_NCD,True,True,low_to_moderate,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,B,"A 72-year-old patient has repeated memory complaints and difficulty learning a new medication routine, and relatives reportedly noticed some decline. However, no informant is present at the visit, no objective cognitive testing has been performed, onset and progression are unclear, and daily-function status is not documented.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 72-year-old patient has repeated memory complaints and difficulty learning a new medication routine, and relatives reportedly noticed some decline. However, no informant is present at the visit, no objective cognitive testing has been performed, onset and progression are unclear, and daily-function status is not documented.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S03_06,gpt-4.1-nano,0,300,20260502_171253,2026-05-02T17:14:44.805396,ok,resp_066ebef63aee78640069f63104e2a8819788531d352c71e8a3,"{""diagnosis"":""A"",""confidence"":70,""more_information_needed"":true}",0.953,True,A,70.0,True,,DRCI,False,True,0.7
T_ATNCD_DRCI_S03_06_P03_named_options_ATNCD_first,ATNCD_DRCI_S03_06,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_AT_NCD,missing,ATNCD03;ATNCD14;ATNCD16;M01;M02;M03;M04,4,AT_NCD,True,True,low_to_moderate,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Probable Alzheimer-type neurocognitive disorder,"A 72-year-old patient has repeated memory complaints and difficulty learning a new medication routine, and relatives reportedly noticed some decline. However, no informant is present at the visit, no objective cognitive testing has been performed, onset and progression are unclear, and daily-function status is not documented.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 72-year-old patient has repeated memory complaints and difficulty learning a new medication routine, and relatives reportedly noticed some decline. However, no informant is present at the visit, no objective cognitive testing has been performed, onset and progression are unclear, and daily-function status is not documented.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S03_06,gpt-4.1-nano,0,300,20260502_171253,2026-05-02T17:14:45.960163,ok,resp_0595f0c41c5e5eea0069f631060de881a2967f9a921df4d611,"{""diagnosis"":""A"",""confidence"":60,""more_information_needed"":true}",0.726,True,A,60.0,True,,AT_NCD,True,True,0.6
T_ATNCD_DRCI_S03_07_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S03_07,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,clear,N01;N04;DRCI04;DRCI05;ATNCD03;N03,-2,underdetermined,False,True,low,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,underdetermined,"A 74-year-old patient reports mild forgetfulness, fatigue, and high distress about memory lapses. There are occasional repeated questions, but the patient remains independent with spouse support. No clear pattern of amnestic storage failure or mood-driven fluctuation is documented.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 74-year-old patient reports mild forgetfulness, fatigue, and high distress about memory lapses. There are occasional repeated questions, but the patient remains independent with spouse support. No clear pattern of amnestic storage failure or mood-driven fluctuation is documented.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S03_07,gpt-4.1-nano,0,300,20260502_171253,2026-05-02T17:14:46.888663,ok,resp_0792267a0f0be6a80069f63106fb908191bc259167a8a90cf0,"{""diagnosis"":""A"",""confidence"":70,""more_information_needed"":true}",0.599,True,A,70.0,True,,AT_NCD,,True,0.7
T_ATNCD_DRCI_S03_07_P02_BA_letters_DRCI_first,ATNCD_DRCI_S03_07,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,clear,N01;N04;DRCI04;DRCI05;ATNCD03;N03,-2,underdetermined,False,True,low,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,underdetermined,"A 74-year-old patient reports mild forgetfulness, fatigue, and high distress about memory lapses. There are occasional repeated questions, but the patient remains independent with spouse support. No clear pattern of amnestic storage failure or mood-driven fluctuation is documented.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 74-year-old patient reports mild forgetfulness, fatigue, and high distress about memory lapses. There are occasional repeated questions, but the patient remains independent with spouse support. No clear pattern of amnestic storage failure or mood-driven fluctuation is documented.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S03_07,gpt-4.1-nano,0,300,20260502_171253,2026-05-02T17:14:47.689245,ok,resp_0fe77406d8d8c3830069f63107c540819185c3f4f7b9832b44,"{""diagnosis"":""A"",""confidence"":70,""more_information_needed"":true}",0.831,True,A,70.0,True,,DRCI,,True,0.7
T_ATNCD_DRCI_S03_07_P03_named_options_ATNCD_first,ATNCD_DRCI_S03_07,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,clear,N01;N04;DRCI04;DRCI05;ATNCD03;N03,-2,underdetermined,False,True,low,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,underdetermined,"A 74-year-old patient reports mild forgetfulness, fatigue, and high distress about memory lapses. There are occasional repeated questions, but the patient remains independent with spouse support. No clear pattern of amnestic storage failure or mood-driven fluctuation is documented.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 74-year-old patient reports mild forgetfulness, fatigue, and high distress about memory lapses. There are occasional repeated questions, but the patient remains independent with spouse support. No clear pattern of amnestic storage failure or mood-driven fluctuation is documented.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S03_07,gpt-4.1-nano,0,300,20260502_171253,2026-05-02T17:14:48.721741,ok,resp_028bc88e5112ae6e0069f63108cd7c8196a7c9670949514452,"{""diagnosis"":""A"",""confidence"":70,""more_information_needed"":true}",0.689,True,A,70.0,True,,AT_NCD,,True,0.7
T_ATNCD_DRCI_S03_08_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S03_08,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,conflicting,ATNCD02;ATNCD03;DRCI02;DRCI03;DRCI05;DRCI06;C02;C10,-4,underdetermined,False,True,low,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,underdetermined,"A 75-year-old patient has family-noted forgetfulness and repeated questions, but also a first depressive episode after age 70 with low mood, anhedonia, and high distress about cognitive failure. Performance varies with effort. Functional decline and longitudinal course are not clear.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 75-year-old patient has family-noted forgetfulness and repeated questions, but also a first depressive episode after age 70 with low mood, anhedonia, and high distress about cognitive failure. Performance varies with effort. Functional decline and longitudinal course are not clear.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S03_08,gpt-4.1-nano,0,300,20260502_171253,2026-05-02T17:14:49.612324,ok,resp_0573ebf3922451710069f63109b0f88192a070b96287faa9b9,"{""diagnosis"":""B"",""confidence"":70,""more_information_needed"":true}",0.612,True,B,70.0,True,,DRCI,,True,0.7
T_ATNCD_DRCI_S03_08_P02_BA_letters_DRCI_first,ATNCD_DRCI_S03_08,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,conflicting,ATNCD02;ATNCD03;DRCI02;DRCI03;DRCI05;DRCI06;C02;C10,-4,underdetermined,False,True,low,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,underdetermined,"A 75-year-old patient has family-noted forgetfulness and repeated questions, but also a first depressive episode after age 70 with low mood, anhedonia, and high distress about cognitive failure. Performance varies with effort. Functional decline and longitudinal course are not clear.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 75-year-old patient has family-noted forgetfulness and repeated questions, but also a first depressive episode after age 70 with low mood, anhedonia, and high distress about cognitive failure. Performance varies with effort. Functional decline and longitudinal course are not clear.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S03_08,gpt-4.1-nano,0,300,20260502_171253,2026-05-02T17:14:50.426749,ok,resp_07cb511ec711f9ad0069f6310a82d88195abdc2a98d76d6edf,"{""diagnosis"":""A"",""confidence"":70,""more_information_needed"":true}",0.927,True,A,70.0,True,,DRCI,,True,0.7
T_ATNCD_DRCI_S03_08_P03_named_options_ATNCD_first,ATNCD_DRCI_S03_08,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,conflicting,ATNCD02;ATNCD03;DRCI02;DRCI03;DRCI05;DRCI06;C02;C10,-4,underdetermined,False,True,low,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,underdetermined,"A 75-year-old patient has family-noted forgetfulness and repeated questions, but also a first depressive episode after age 70 with low mood, anhedonia, and high distress about cognitive failure. Performance varies with effort. Functional decline and longitudinal course are not clear.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 75-year-old patient has family-noted forgetfulness and repeated questions, but also a first depressive episode after age 70 with low mood, anhedonia, and high distress about cognitive failure. Performance varies with effort. Functional decline and longitudinal course are not clear.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S03_08,gpt-4.1-nano,0,300,20260502_171253,2026-05-02T17:14:51.555483,ok,resp_05d49f6f28fb11f80069f6310b9f34819082de0f87a65dcef9,"{""diagnosis"":""A"",""confidence"":70,""more_information_needed"":true}",0.801,True,A,70.0,True,,AT_NCD,,True,0.7
T_ATNCD_DRCI_S03_09_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S03_09,3,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,missing,N04;N10;M01;M02;M03;M04;M05;M06,0,underdetermined,False,True,very_low,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,underdetermined,"A 72-year-old patient presents with mild memory concerns and health-related anxiety. No collateral history is available, no objective testing has been performed, the time course and functional status are unclear, mood has not been formally assessed, and medication effects have not been reviewed.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 72-year-old patient presents with mild memory concerns and health-related anxiety. No collateral history is available, no objective testing has been performed, the time course and functional status are unclear, mood has not been formally assessed, and medication effects have not been reviewed.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S03_09,gpt-4.1-nano,0,300,20260502_171253,2026-05-02T17:14:52.558143,ok,resp_0b0846a3bfab179b0069f6310ca348819ca378d50dc611a74f,"{""diagnosis"":""B"",""confidence"":70,""more_information_needed"":true}",0.709,True,B,70.0,True,,DRCI,,True,0.7
